FECHA (YYMMDD);HORA (HHMM);;
200328;1000;10,5194;
200328;1100;10,75;
200328;1200;10,65;
200328;1300;10,0783;
200328;1400;10,6767;
200328;1500;11,7308;
200328;1600;11,6192;
200328;1700;11,2317;
200328;1800;9,6425;
200328;1900;8,50333;
200328;2000;7,83617;
200328;2100;7,24292;
200328;2200;7,14342;
200328;2300;7,43617;
200329;0000;7,18758;
200329;0100;6,15883;
200329;0200;5,46433;
200329;0300;5,03592;
200329;0400;4,10775;
200329;0500;3,22025;
200329;0600;2,34667;
200329;0700;2,75192;
200329;0800;4,94458;
200329;0900;7,25275;
200329;1000;9,92181;
200329;1100;11,3725;
200329;1200;10,965;
200329;1300;11,1583;
200329;1400;11,345;
200329;1500;11,5658;
200329;1600;11,8892;
200329;1700;10,6533;
200329;1800;8,52583;
200329;1900;8,00224;
200329;2000;7,70425;
200329;2100;7,38008;
200329;2200;6,70575;
200329;2300;6,42642;
200330;0000;5,68908;
200330;0100;5,28233;
200330;0200;5,03875;
200330;0300;4,36358;
200330;0400;4,956;
200330;0500;4,80117;
200330;0600;4,41925;
200330;0700;3,97983;
200330;0800;6,68592;
200330;0900;8,71049;
200330;1000;10,6442;
200330;1100;13,1752;
200330;1200;14,5675;
200330;1300;15,2134;
200330;1400;15,6665;
200330;1500;15,6075;
200330;1600;15,4796;
200330;1700;14,605;
200330;1800;12,52;
200330;1900;10,4317;
200330;2000;9,29167;
200330;2100;8,46918;
200330;2200;7,10967;
200330;2300;5,5125;
200331;0000;4,43083;
200331;0100;3,38425;
200331;0200;2,6055;
200331;0300;2,65433;
200331;0400;2,32217;
200331;0500;1,55492;
200331;0600;0,781083;
200331;0700;1,12442;
200331;0800;3,18583;
200331;0900;6,06308;
200331;1000;9,09001;
200331;1100;11,5342;
200331;1200;13,4703;
200331;1300;14,4533;
200331;1400;14,652;
200331;1500;13,982;
200331;1600;13,0745;
200331;1700;11,9625;
200331;1800;10,4858;
200331;1900;10,1408;
200331;2000;9,22667;
200331;2100;8,89168;
200331;2200;8,44083;
200331;2300;8,23097;
200401;0000;7,75317;
200401;0100;7,44013;
200401;0200;7,31654;
200401;0300;6,99479;
200401;0400;6,44808;
200401;0500;6,49585;
200401;0600;6,81283;
200401;0700;7,405;
200401;0800;9,12;
200401;0900;9,51668;
200401;1000;11,7258;
200401;1100;13,025;
200401;1200;13,2442;
200401;1300;14,29;
200401;1400;13,4744;
200401;1500;13,0908;
200401;1600;12,7258;
200401;1700;11,94;
200401;1800;11,3275;
200401;1900;10,6667;
200401;2000;10,365;
200401;2100;9,44167;
200401;2200;8,94501;
200401;2300;9,03999;
200402;0000;8,23;
200402;0100;8,69501;
200402;0200;8,12967;
200402;0300;8,4375;
200402;0400;9,08553;
200402;0500;8,38;
200402;0600;9,11047;
200402;0700;8,82249;
200402;0800;9,29333;
200402;0900;11,3283;
200402;1000;14,1761;
200402;1100;15,0217;
200402;1200;15,0961;
200402;1300;15,6227;
200402;1400;16,1703;
200402;1500;16,0919;
200402;1600;15,2043;
200402;1700;13,5851;
200402;1800;11,95;
200402;1900;11,0858;
200402;2000;10,5875;
200402;2100;10,4892;
200402;2200;10,8942;
200402;2300;11,2383;
200403;0000;11,1938;
200403;0100;11,1512;
200403;0200;10,9454;
200403;0300;11,0204;
200403;0400;10,8237;
200403;0500;10,8262;
200403;0600;10,7395;
200403;0700;11,1661;
200403;0800;10,9395;
200403;0900;10,9117;
200403;1000;10,83;
200403;1100;10,7717;
200403;1200;11,11;
200403;1300;13,5117;
200403;1400;14,4151;
200403;1500;13,5175;
200403;1600;12,2383;
200403;1700;9,68083;
200403;1800;8,86333;
200403;1900;8,095;
200403;2000;7,68258;
200403;2100;7,64825;
200403;2200;7,65208;
200403;2300;7,71134;
200404;0000;6,96108;
200404;0100;6,34715;
200404;0200;6,46448;
200404;0300;6,17572;
200404;0400;6,19246;
200404;0500;6,29379;
200404;0600;6,27836;
200404;0700;6,05985;
200404;0800;6,90159;
200404;0900;6,98733;
200404;1000;7,24642;
200404;1100;8,20151;
200404;1200;8,9375;
200404;1300;8,85834;
200404;1400;8,75833;
200404;1500;8,745;
200404;1600;8,6525;
200404;1700;8,35249;
200404;1800;8,062;
200404;1900;7,86333;
200404;2000;7,771;
200404;2100;7,58233;
200404;2200;8,10942;
200404;2300;8,534;
200405;0000;8,28642;
200405;0100;7,22987;
200405;0200;7,35168;
200405;0300;6,94368;
200405;0400;6,16209;
200405;0500;6,19559;
200405;0600;4,70208;
200405;0700;4,7575;
200405;0800;5,49017;
200405;0900;6,69325;
200405;1000;6,607;
200405;1100;7,43225;
200405;1200;7,33133;
200405;1300;9,1275;
200405;1400;8,67833;
200405;1500;8,60583;
200405;1600;7,22;
200405;1700;6,99725;
200405;1800;5,777;
200405;1900;5,31417;
200405;2000;4,95083;
200405;2100;5,02975;
200405;2200;4,93292;
200405;2300;4,77025;
200406;0000;4,67125;
200406;0100;4,35217;
200406;0200;4,00392;
200406;0300;3,78483;
200406;0400;3,62392;
200406;0500;3,57983;
200406;0600;3,085;
200406;0700;3,49117;
200406;0800;5,808;
200406;0900;7,27558;
200406;1000;8,67816;
200406;1100;9,68083;
200406;1200;10,2975;
200406;1300;10,616;
200406;1400;10,776;
200406;1500;9,966;
200406;1600;9,21017;
200406;1700;9,23582;
200406;1800;8,41333;
200406;1900;8,04375;
200406;2000;7,85339;
200406;2100;7,13322;
200406;2200;6,76837;
200406;2300;6,46053;
200407;0000;6,55027;
200407;0100;6,73493;
200407;0200;6,71676;
200407;0300;6,74375;
200407;0400;6,28645;
200407;0500;6,30403;
200407;0600;6,54769;
200407;0700;6,81918;
200407;0800;8,30264;
200407;0900;9,90445;
200407;1000;11,782;
200407;1100;13,3185;
200407;1200;14,8619;
200407;1300;16,2795;
200407;1400;16,9528;
200407;1500;17,5703;
200407;1600;17,4327;
200407;1700;16,3035;
200407;1800;14,0443;
200407;1900;12,785;
200407;2000;11,6758;
200407;2100;9,47917;
200407;2200;8,44675;
200407;2300;7,47667;
200408;0000;7,26867;
200408;0100;6,44358;
200408;0200;6,01817;
200408;0300;5,57683;
200408;0400;4,90233;
200408;0500;4,48042;
200408;0600;4,14808;
200408;0700;4,08375;
200408;0800;5,60767;
200408;0900;8,10526;
200408;1000;9,88667;
200408;1100;12,3408;
200408;1200;14,9225;
200408;1300;17,3758;
200408;1400;18,8477;
200408;1500;20,1951;
200408;1600;20,6051;
200408;1700;19,7375;
200408;1800;16,2933;
200408;1900;14,6417;
200408;2000;13,1783;
200408;2100;11,6017;
200408;2200;9,89333;
200408;2300;8,55051;
200409;0000;7,97083;
200409;0100;7,3545;
200409;0200;6,83867;
200409;0300;6,29642;
200409;0400;5,46067;
200409;0500;5,0715;
200409;0600;4,7775;
200409;0700;4,84283;
200409;0800;7,58325;
200409;0900;10,0283;
200409;1000;13,3517;
200409;1100;14,405;
200409;1200;15,1375;
200409;1300;16,1301;
200409;1400;17,1283;
200409;1500;16,0508;
200409;1600;16,68;
200409;1700;15,495;
200409;1800;13,2525;
200409;1900;13,0267;
200409;2000;12,8692;
200409;2100;11,675;
200409;2200;11,1075;
200409;2300;11,01;
200410;0000;11,0067;
200410;0100;10,9083;
200410;0200;10,6447;
200410;0300;10,775;
200410;0400;10,9421;
200410;0500;10,7971;
200410;0600;10,7804;
200410;0700;10,9687;
200410;0800;11,727;
200410;0900;12,1119;
200410;1000;11,3392;
200410;1100;11,5575;
200410;1200;12,0758;
200410;1300;12,4167;
200410;1400;11,8208;
200410;1500;10,3992;
200410;1600;9,985;
200410;1700;8,31017;
200410;1800;7,78442;
200410;1900;7,91408;
200410;2000;7,32925;
200410;2100;7,2765;
200410;2200;6,75258;
200410;2300;6,42267;
200411;0000;6,10883;
200411;0100;5,81283;
200411;0200;5,96792;
200411;0300;5,03325;
200411;0400;4,2672;
200411;0500;4,60786;
200411;0600;4,49785;
200411;0700;4,431;
200411;0800;5,86584;
200411;0900;7,85942;
200411;1000;8,85834;
200411;1100;8,92584;
200411;1200;9,32167;
200411;1300;9,63499;
200411;1400;9,39833;
200411;1500;9,55501;
200411;1600;8,965;
200411;1700;8,50958;
200411;1800;7,50375;
200411;1900;7,06433;
200411;2000;6,72142;
200411;2100;6,55308;
200411;2200;6,46592;
200411;2300;6,50059;
200412;0000;6,75867;
200412;0100;6,6031;
200412;0200;6,66283;
200412;0300;6,59133;
200412;0400;6,79786;
200412;0500;6,98526;
200412;0600;6,94292;
200412;0700;7,07358;
200412;0800;7,3889;
200412;0900;7,5245;
200412;1000;8,26767;
200412;1100;9,15334;
200412;1200;9,58917;
200412;1300;10,0425;
200412;1400;11,0683;
200412;1500;11,3958;
200412;1600;10,3267;
200412;1700;9,97417;
200412;1800;9,4175;
200412;1900;9,15167;
200412;2000;9,01668;
200412;2100;8,74918;
200412;2200;8,47;
200412;2300;7,82992;
200413;0000;7,39225;
200413;0100;7,84883;
200413;0200;6,78375;
200413;0300;6,61925;
200413;0400;6,83617;
200413;0500;6,71667;
200413;0600;6,60108;
200413;0700;6,39517;
200413;0800;7,36058;
200413;0900;9,60083;
200413;1000;11,6067;
200413;1100;11,88;
200413;1200;13,1825;
200413;1300;13,8301;
200413;1400;13,4001;
200413;1500;12,6826;
200413;1600;11,5758;
200413;1700;10,6625;
200413;1800;9,93916;
200413;1900;9,74167;
200413;2000;9,5575;
200413;2100;9,66499;
200413;2200;9,22749;
200413;2300;9,255;
200414;0000;8,63;
200414;0100;8,18584;
200414;0200;7,82891;
200414;0300;7,3125;
200414;0400;6,9315;
200414;0500;6,81683;
200414;0600;6,18467;
200414;0700;6,34;
200414;0800;8,35413;
200414;0900;9,99768;
200414;1000;11,4594;
200414;1100;12,1343;
200414;1200;13,2867;
200414;1300;13,5417;
200414;1400;12,5833;
200414;1500;11,8475;
200414;1600;11,265;
200414;1700;10,8483;
200414;1800;10,4275;
200414;1900;9,61583;
200414;2000;9,17751;
200414;2100;8,72917;
200414;2200;8,58;
200414;2300;8,52;
200415;0000;8,32832;
200415;0100;8,19357;
200415;0200;7,95783;
200415;0300;7,7815;
200415;0400;7,46355;
200415;0500;7,3682;
200415;0600;7,28192;
200415;0700;7,08435;
200415;0800;7,24175;
200415;0900;8,23509;
200415;1000;9,49583;
200415;1100;10,1892;
200415;1200;11,7042;
200415;1300;12,0842;
200415;1400;12,8375;
200415;1500;13,2025;
200415;1600;14,1136;
200415;1700;13,8533;
200415;1800;13,0525;
200415;1900;12,765;
200415;2000;12,195;
200415;2100;11,3242;
200415;2200;11,7027;
200415;2300;10,7758;
200416;0000;10,7775;
200416;0100;10,4833;
200416;0200;10,8908;
200416;0300;10,8075;
200416;0400;10,3026;
200416;0500;10,0442;
200416;0600;10,0925;
200416;0700;10,28;
200416;0800;10,3698;
200416;0900;11,4542;
200416;1000;12,493;
200416;1100;12,6362;
200416;1200;12,4087;
200416;1300;12,5787;
200416;1400;12,8025;
200416;1500;14,0358;
200416;1600;14,725;
200416;1700;14,4617;
200416;1800;14,3483;
200416;1900;13,895;
200416;2000;13,6608;
200416;2100;13,6542;
200416;2200;13,7825;
200416;2300;13,4608;
200417;0000;13,2809;
200417;0100;13,0208;
200417;0200;12,8567;
200417;0300;12,3183;
200417;0400;12,174;
200417;0500;11,9714;
200417;0600;11,9489;
200417;0700;11,8181;
200417;0800;12,5123;
200417;0900;13,6738;
200417;1000;15,3662;
200417;1100;16,3317;
200417;1200;14,7937;
200417;1300;13,5467;
200417;1400;13,4558;
200417;1500;12,9108;
200417;1600;12,9633;
200417;1700;11,9508;
200417;1800;10,7117;
200417;1900;10,6333;
200417;2000;9,63499;
200417;2100;9,54417;
200417;2200;9,40752;
200417;2300;9,26833;
200418;0000;9,13707;
200418;0100;8,94121;
200418;0200;8,57191;
200418;0300;8,10492;
200418;0400;8,28751;
200418;0500;8,13632;
200418;0600;7,3309;
200418;0700;8,21725;
200418;0800;8,41499;
200418;0900;8,22583;
200418;1000;8,46442;
200418;1100;9,40417;
200418;1200;9,185;
200418;1300;10,765;
200418;1400;9,08333;
200418;1500;8,18333;
200418;1600;7,3865;
200418;1700;7,13775;
200418;1800;7,00567;
200418;1900;6,5015;
200418;2000;6,7755;
200418;2100;6,48192;
200418;2200;6,16667;
200418;2300;5,91025;
200419;0000;5,59518;
200419;0100;5,43459;
200419;0200;5,27049;
200419;0300;4,78198;
200419;0400;4,44015;
200419;0500;4,50906;
200419;0600;4,69872;
200419;0700;5,16319;
200419;0800;5,78936;
200419;0900;7,02542;
200419;1000;8,612;
200419;1100;8,54005;
200419;1200;8,32721;
200419;1300;6,27392;
200419;1400;6,10567;
200419;1500;6,13492;
200419;1600;6,65783;
200419;1700;5,96525;
200419;1800;5,14833;
200419;1900;5,31525;
200419;2000;5,30742;
200419;2100;5,65925;
200419;2200;5,59942;
200419;2300;5,29708;
200420;0000;5,30517;
200420;0100;5,62683;
200420;0200;4,93758;
200420;0300;4,31142;
200420;0400;4,15683;
200420;0500;3,7275;
200420;0600;3,06375;
200420;0700;4,21775;
200420;0800;5,53292;
200420;0900;7,28075;
200420;1000;8,07661;
200420;1100;8,67583;
200420;1200;9,38222;
200420;1300;9,8222;
200420;1400;9,87552;
200420;1500;9,66548;
200420;1600;8,99461;
200420;1700;7,43108;
200420;1800;6,76;
200420;1900;6,33992;
200420;2000;6,11942;
200420;2100;5,78859;
200420;2200;5,57175;
200420;2300;4,76967;
200421;0000;4,56792;
200421;0100;4,40092;
200421;0200;4,09875;
200421;0300;4,03425;
200421;0400;3,76342;
200421;0500;3,94718;
200421;0600;3,46384;
200421;0700;4,09292;
200421;0800;5,13;
200421;0900;6,5099;
200421;1000;7,67294;
200421;1100;8,86165;
200421;1200;10,0833;
200421;1300;10,9015;
200421;1400;11,5106;
200421;1500;12,0405;
200421;1600;11,9288;
200421;1700;9,60207;
200421;1800;7,53066;
200421;1900;6,68143;
200421;2000;5,50567;
200421;2100;4,17633;
200421;2200;2,91652;
200421;2300;2,14185;
200422;0000;1,56509;
200422;0100;0,819002;
200422;0200;0,290418;
200422;0300;0,453083;
200422;0400;0,669712;
200422;0500;0,803211;
200422;0600;1,08051;
200422;0700;1,04616;
200422;0800;0,98454;
200422;0900;1,39849;
200422;1000;2,24762;
200422;1100;3,281;
200422;1200;4,7062;
200422;1300;5,95952;
200422;1400;7,01601;
200422;1500;8,83582;
200422;1600;9,57845;
200422;1700;8,7951;
200422;1800;6,95225;
200422;1900;5,72508;
200422;2000;5,06258;
200422;2100;4,721;
200422;2200;4,59308;
200422;2300;3,94242;
200423;0000;3,721;
200423;0100;3,263;
200423;0200;3,044;
200423;0300;3,13641;
200423;0400;3,63166;
200423;0500;3,6664;
200423;0600;3,68407;
200423;0700;3,51714;
200423;0800;3,77592;
200423;0900;4,85719;
200423;1000;7,42583;
200423;1100;7,76008;
200423;1200;8,37675;
200423;1300;8,80092;
200423;1400;9,92258;
200423;1500;10,2184;
200423;1600;10,6283;
200423;1700;10,1708;
200423;1800;8,90335;
200423;1900;8,53999;
200423;2000;8,50639;
200423;2100;8,53223;
200423;2200;8,43054;
200423;2300;8,52802;
200424;0000;7,59126;
200424;0100;7,09557;
200424;0200;7,33765;
200424;0300;7,27465;
200424;0400;7,50914;
200424;0500;6,16904;
200424;0600;5,45753;
200424;0700;5,78227;
200424;0800;5,99383;
200424;0900;7,50467;
200424;1000;9,61198;
200424;1100;11,0702;
200424;1200;11,981;
200424;1300;11,901;
200424;1400;13,2809;
200424;1500;12,99;
200424;1600;11,6063;
200424;1700;10,8337;
200424;1800;10,4162;
200424;1900;9,92451;
200424;2000;9,33333;
200424;2100;9,06865;
200424;2200;9,09781;
200424;2300;8,89833;
200425;0000;8,68777;
200425;0100;7,97688;
200425;0200;7,16579;
200425;0300;6,68204;
200425;0400;6,08086;
200425;0500;6,17577;
200425;0600;5,36659;
200425;0700;4,91158;
200425;0800;4,55307;
200425;0900;3,7146;
200425;1000;3,21944;
200425;1100;3,55867;
200425;1200;4,20583;
200425;1300;4,92107;
200425;1400;5,32697;
200425;1500;5,49955;
200425;1600;5,3722;
200425;1700;4,72987;
200425;1800;4,77953;
200425;1900;4,82393;
200425;2000;4,97709;
200425;2100;4,86408;
200425;2200;4,87807;
200425;2300;4,83482;
200426;0000;5,15589;
200426;0100;5,36047;
200426;0200;5,31255;
200426;0300;5,50529;
200426;0400;5,4942;
200426;0500;5,54135;
200426;0600;5,76302;
200426;0700;5,87258;
200426;0800;5,94125;
200426;0900;6,5665;
200426;1000;8,01308;
200426;1100;8,49191;
200426;1200;8,76106;
200426;1300;9,02521;
200426;1400;9,10938;
200426;1500;8,99583;
200426;1600;8,78168;
200426;1700;8,87833;
200426;1800;8,56667;
200426;1900;8,485;
200426;2000;8,48833;
200426;2100;8,37833;
200426;2200;8,43668;
200426;2300;8,0954;
200427;0000;8,3118;
200427;0100;8,20421;
200427;0200;8,03177;
200427;0300;8,08192;
200427;0400;7,28949;
200427;0500;7,49473;
200427;0600;6,96115;
200427;0700;6,3548;
200427;0800;6,1987;
200427;0900;6,27336;
200427;1000;7,47967;
200427;1100;8,32747;
200427;1200;9,34854;
200427;1300;10,0402;
200427;1400;10,0901;
200427;1500;9,98262;
200427;1600;9,75011;
200427;1700;9,50333;
200427;1800;9,32417;
200427;1900;9,09756;
200427;2000;8,86751;
200427;2100;8,84084;
200427;2200;8,60167;
200427;2300;8,64168;
200428;0000;8,52834;
200428;0100;8,39374;
200428;0200;8,37788;
200428;0300;8,30037;
200428;0400;8,24036;
200428;0500;8,18283;
200428;0600;8,04674;
200428;0700;7,90407;
200428;0800;8,06335;
200428;0900;8,28351;
200428;1000;9,68442;
200428;1100;10,856;
200428;1200;11,5459;
200428;1300;11,7168;
200428;1400;11,4251;
200428;1500;10,3901;
200428;1600;10,3858;
200428;1700;10,1317;
200428;1800;10,1758;
200428;1900;10,1742;
200428;2000;9,9975;
200428;2100;9,66667;
200428;2200;9,42879;
200428;2300;9,1171;
200429;0000;8,95958;
200429;0100;8,87039;
200429;0200;8,91289;
200429;0300;8,52654;
200429;0400;8,01395;
200429;0500;7,81134;
200429;0600;7,23783;
200429;0700;7,32856;
200429;0800;8,28667;
200429;0900;8,97437;
200429;1000;9,76093;
200429;1100;10,5543;
200429;1200;10,7225;
200429;1300;10,8284;
200429;1400;10,9492;
200429;1500;10,926;
200429;1600;10,8447;
200429;1700;10,3963;
200429;1800;9,77046;
200429;1900;9,67378;
200429;2000;9,35292;
200429;2100;8,87791;
200429;2200;8,8429;
200429;2300;8,57288;
200430;0000;8,26787;
200430;0100;8,19368;
200430;0200;7,9495;
200430;0300;7,74674;
200430;0400;7,11315;
200430;0500;6,72964;
200430;0600;5,56431;
200430;0700;5,3817;
200430;0800;6,93752;
200430;0900;9,23688;
200430;1000;10,6685;
200430;1100;11,4358;
200430;1200;12,5465;
200430;1300;13,1564;
200430;1400;13,2288;
200430;1500;12,9571;
200430;1600;12,2054;
200430;1700;10,5235;
200430;1800;8,90689;
200430;1900;7,82118;
200430;2000;5,86942;
200430;2100;4,23583;
200430;2200;3,56262;
200430;2300;3,39478;
200501;0000;2,93886;
200501;0100;2,81078;
200501;0200;2,62202;
200501;0300;2,38085;
200501;0400;2,39085;
200501;0500;1,85251;
200501;0600;1,71558;
200501;0700;0,99475;
200501;0800;1,40379;
200501;0900;2,65415;
200501;1000;4,03605;
200501;1100;5,42654;
200501;1200;6,52103;
200501;1300;7,08858;
200501;1400;7,01408;
200501;1500;7,35376;
200501;1600;7,24042;
200501;1700;6,64967;
200501;1800;5,99025;
200501;1900;5,452;
200501;2000;5,544;
200501;2100;5,39317;
200501;2200;5,67342;
200501;2300;5,60142;
200502;0000;5,20417;
200502;0100;5,25283;
200502;0200;4,94358;
200502;0300;4,81417;
200502;0400;4,90444;
200502;0500;4,69086;
200502;0600;4,58968;
200502;0700;4,60258;
200502;0800;4,95283;
200502;0900;5,10183;
200502;1000;5,57408;
200502;1100;8,07957;
200502;1200;10,7744;
200502;1300;11,6719;
200502;1400;11,5968;
200502;1500;11,0959;
200502;1600;10,0159;
200502;1700;8,76343;
200502;1800;7,90429;
200502;1900;7,39175;
200502;2000;6,93444;
200502;2100;6,90568;
200502;2200;6,24876;
200502;2300;6,322;
200503;0000;6,97293;
200503;0100;6,41859;
200503;0200;6,32817;
200503;0300;5,99541;
200503;0400;5,33308;
200503;0500;5,46397;
200503;0600;4,60106;
200503;0700;4,26312;
200503;0800;4,84669;
200503;0900;5,37378;
200503;1000;6,14024;
200503;1100;6,06239;
200503;1200;6,16497;
200503;1300;6,79562;
200503;1400;7,11862;
200503;1500;6,60345;
200503;1600;6,98586;
200503;1700;6,85143;
200503;1800;6,65793;
200503;1900;6,33675;
200503;2000;6,01253;
200503;2100;6,32211;
200503;2200;6,08926;
200503;2300;5,14676;
200504;0000;4,587;
200504;0100;4,51283;
200504;0200;4,09499;
200504;0300;3,35882;
200504;0400;2,5849;
200504;0500;2,2389;
200504;0600;2,15623;
200504;0700;2,29647;
200504;0800;3,01955;
200504;0900;3,30255;
200504;1000;4,35063;
200504;1100;5,31112;
200504;1200;6,71169;
200504;1300;7,74426;
200504;1400;9,06252;
200504;1500;9,75667;
200504;1600;8,34706;
200504;1700;7,71125;
200504;1800;6,31426;
200504;1900;4,71226;
200504;2000;3,5765;
200504;2100;2,773;
200504;2200;2,33758;
200504;2300;2,06924;
200505;0000;1,42786;
200505;0100;1,75736;
200505;0200;1,85453;
200505;0300;2,30023;
200505;0400;2,46155;
200505;0500;2,83597;
200505;0600;1,98185;
200505;0700;1,96019;
200505;0800;2,69395;
200505;0900;3,42009;
200505;1000;5,27509;
200505;1100;7,61392;
200505;1200;8,66115;
200505;1300;9,66862;
200505;1400;9,92612;
200505;1500;10,4753;
200505;1600;10,4552;
200505;1700;8,51907;
200505;1800;7,57835;
200505;1900;6,8661;
200505;2000;5,26233;
200505;2100;3,90025;
200505;2200;3,41896;
200505;2300;2,95478;
200506;0000;3,00995;
200506;0100;2,8872;
200506;0200;3,18094;
200506;0300;3,7351;
200506;0400;4,45936;
200506;0500;4,47028;
200506;0600;5,78744;
200506;0700;6,87283;
200506;0800;6,81353;
200506;0900;7,80802;
200506;1000;8,317;
200506;1100;8,44699;
200506;1200;8,29529;
200506;1300;9,1011;
200506;1400;10,312;
200506;1500;10,586;
200506;1600;10,2327;
200506;1700;9,53935;
200506;1800;9,36433;
200506;1900;9,30179;
200506;2000;9,60011;
200506;2100;9,7726;
200506;2200;9,95425;
200506;2300;9,98672;
200507;0000;10,0742;
200507;0100;9,61336;
200507;0200;9,23834;
200507;0300;9,14583;
200507;0400;9,12708;
200507;0500;9,11707;
200507;0600;9,20288;
200507;0700;9,02951;
200507;0800;9,71083;
200507;0900;11,0595;
200507;1000;12,2252;
200507;1100;12,6202;
200507;1200;12,7285;
200507;1300;13,2627;
200507;1400;13,8827;
200507;1500;14,3826;
200507;1600;13,6826;
200507;1700;13,7151;
200507;1800;13,8234;
200507;1900;13,9834;
200507;2000;13,9518;
200507;2100;13,8017;
200507;2200;13,3783;
200507;2300;12,5883;
200508;0000;11,835;
200508;0100;11,4966;
200508;0200;11,4125;
200508;0300;11,3733;
200508;0400;11,3541;
200508;0500;10,8441;
200508;0600;10,6232;
200508;0700;10,5874;
200508;0800;10,3792;
200508;0900;10,3375;
200508;1000;10,4225;
200508;1100;10,4048;
200508;1200;10,038;
200508;1300;9,38469;
200508;1400;9,49385;
200508;1500;9,16632;
200508;1600;9,04451;
200508;1700;8,82417;
200508;1800;8,39082;
200508;1900;8,04933;
200508;2000;7,7696;
200508;2100;7,68001;
200508;2200;7,73259;
200508;2300;7,65674;
200509;0000;8,15147;
200509;0100;8,07671;
200509;0200;7,46947;
200509;0300;7,33355;
200509;0400;7,42695;
200509;0500;7,38087;
200509;0600;7,28043;
200509;0700;7,22684;
200509;0800;7,67484;
200509;0900;8,59932;
200509;1000;8,74597;
200509;1100;8,67339;
200509;1200;8,60088;
200509;1300;8,2092;
200509;1400;8,67668;
200509;1500;8,30275;
200509;1600;7,22725;
200509;1700;6,37508;
200509;1800;5,79041;
200509;1900;5,25625;
200509;2000;4,65783;
200509;2100;4,46514;
200509;2200;5,05571;
200509;2300;4,7607;
200510;0000;5,19453;
200510;0100;5,21236;
200510;0200;4,48802;
200510;0300;4,68109;
200510;0400;4,57742;
200510;0500;4,24083;
200510;0600;3,71146;
200510;0700;3,29803;
200510;0800;3,63419;
200510;0900;5,73662;
200510;1000;7,37401;
200510;1100;7,47958;
200510;1200;8,54199;
200510;1300;9,03529;
200510;1400;8,90695;
200510;1500;8,28859;
200510;1600;7,9177;
200510;1700;7,09412;
200510;1800;6,70708;
200510;1900;6,45192;
200510;2000;6,52042;
200510;2100;6,56483;
200510;2200;6,31083;
200510;2300;6,32765;
200511;0000;6,15681;
200511;0100;6,34206;
200511;0200;6,58697;
200511;0300;6,59254;
200511;0400;6,38161;
200511;0500;6,13361;
200511;0600;5,76785;
200511;0700;5,77575;
200511;0800;6,1687;
200511;0900;7,57077;
200511;1000;8,13454;
200511;1100;8,17868;
200511;1200;7,6712;
200511;1300;8,73257;
200511;1400;8,43105;
200511;1500;7,44751;
200511;1600;6,95708;
200511;1700;6,6974;
200511;1800;6,46007;
200511;1900;6,30039;
200511;2000;6,2993;
200511;2100;6,67788;
200511;2200;6,71837;
200511;2300;7,1252;
200512;0000;6,84811;
200512;0100;7,15894;
200512;0200;7,52993;
200512;0300;7,02542;
200512;0400;6,35753;
200512;0500;5,95752;
200512;0600;5,80526;
200512;0700;6,22166;
200512;0800;6,31931;
200512;0900;6,07706;
200512;1000;6,34072;
200512;1100;6,91948;
200512;1200;7,55277;
200512;1300;8,20535;
200512;1400;5,45325;
200512;1500;5,21107;
200512;1600;5,78064;
200512;1700;4,91022;
200512;1800;3,32275;
200512;1900;2,388;
200512;2000;1,6785;
200512;2100;0,766167;
200512;2200;0,980584;
200512;2300;0,388;
200513;0000;-0,163591;
200513;0100;0,0480018;
200513;0200;0,962863;
200513;0300;2,13411;
200513;0400;0,84061;
200513;0500;1,71138;
200513;0600;1,83413;
200513;0700;1,92313;
200513;0800;2,16376;
200513;0900;3,11591;
200513;1000;3,61297;
200513;1100;4,67265;
200513;1200;6,25615;
200513;1300;7,65864;
200513;1400;7,74348;
200513;1500;7,14671;
200513;1600;6,22861;
200513;1700;6,21011;
200513;1800;5,90251;
200513;1900;5,43575;
200513;2000;4,94328;
200513;2100;4,32208;
200513;2200;4,04684;
200513;2300;4,57418;
200514;0000;5,16567;
200514;0100;5,25066;
200514;0200;6,81474;
200514;0300;7,9069;
200514;0400;8,15044;
200514;0500;8,61209;
200514;0600;8,68541;
200514;0700;8,78038;
200514;0800;9,06787;
200514;0900;9,28201;
200514;1000;9,5377;
200514;1100;9,98178;
200514;1200;10,2301;
200514;1300;10,3951;
200514;1400;10,4117;
200514;1500;10,11;
200514;1600;9,77325;
200514;1700;9,14833;
200514;1800;8,66;
200514;1900;8,5322;
200514;2000;8,7175;
200514;2100;8,45216;
200514;2200;7,88374;
200514;2300;7,97606;
200515;0000;7,42772;
200515;0100;7,31422;
200515;0200;7,18645;
200515;0300;7,71112;
200515;0400;8,90038;
200515;0500;9,58119;
200515;0600;9,86201;
200515;0700;10,0645;
200515;0800;10,5328;
200515;0900;11,24;
200515;1000;12,0418;
200515;1100;13,5275;
200515;1200;14,1771;
200515;1300;12,9292;
200515;1400;12,6025;
200515;1500;12,5195;
200515;1600;12,321;
200515;1700;12,1742;
200515;1800;11,985;
200515;1900;12,0908;
200515;2000;12,6544;
200515;2100;12,2394;
200515;2200;11,6035;
200515;2300;10,8326;
200516;0000;9,93929;
200516;0100;9,6026;
200516;0200;9,50342;
200516;0300;11,1634;
200516;0400;11,4334;
200516;0500;10,9417;
